Geoname ID;Name;ASCII Name;Alternate Names;Latitude;Longitude;Feature Class;Feature Code;Country Code;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;Country;Coordinates
695320;Rozhniv;Rozhniv;Rozhnev,Rozhniv,Rozhnov,Rozhnyuv,Rozniv,Roznov,Roznow,Rożnów,Рожнів;48.36597;25.2258;P;PPL;UA;;06;;;;5351;;282;Europe/Kiev;2012-01-18;Ukraine;48.36597, 25.2258
695594;Rivne;Rivne;Eractum,Gorad Rouna,RWN,Rivne,Rivno,Rivnė,Riwne,Rovno,Rowne,Ruvne,Równe,liune,luo fu nuo,riune,rovno,rwbnw,rwfnw,rywn,rywnh,Горад Роўна,Ровно,Рівне,Ռովնո,ראוונע,רובנו,روفنو,ریون,ریونه,როვნო,リウネ,羅夫諾,리우네;50.62308;26.22743;P;PPLA;UA;;19;;;;255106;;207;Europe/Kiev;2013-05-05;Ukraine;50.62308, 26.22743
697543;Peschana;Peschana;;48.12918;29.73086;P;PPL;UA;;17;;;;3094;;114;Europe/Kiev;2011-08-08;Ukraine;48.12918, 29.73086
697739;Perehonivka;Perehonivka;Peregonivka,Peregonovka,Perehonivka,Перегоновка,Перегонівка;48.53552;30.51923;P;PPL;UA;;10;;;;3354;;118;Europe/Kiev;2012-01-18;Ukraine;48.53552, 30.51923
698927;Novi Sanzhary;Novi Sanzhary;Nov.Sanzhary,Novi Sanzari,Novi Sanzhari,Novi Sanzhary,Novi Senzhari,Novo-Senzhary,Novyye Sanzhary,Novyye Senzhary,Нов.Санжары,Нові Санжари;49.34395;34.31084;P;PPLA2;UA;;18;;;;8020;;77;Europe/Kiev;2014-12-03;Ukraine;49.34395, 34.31084
701299;Volovo;Volovo;Mezhgor'e,Mezhgor'ye,Mezhgor’ye,Mizhgir'ja,Mizhhirya,Mizhhir'ya,Mizhhir”ya,Volove,Volovets,Volovo,Volové,Межгорье,Міжгір’я;48.52458;23.50563;P;PPLA2;UA;;25;;;;10000;;452;Europe/Uzhgorod;2014-08-06;Ukraine;48.52458, 23.50563
701405;Melioratyvne;Melioratyvne;Meliorativne,Meliorativnoe,Meliorativnoye,Melioratyvne,Мелиоративное,Меліоративне;48.63009;35.41558;P;PPL;UA;;04;;;;4351;;72;Europe/Kiev;2014-09-05;Ukraine;48.63009, 35.41558
702679;Luhyny;Luhyny;Lugini,Luginy,Luhyny,Лугини;51.08203;28.40057;P;PPLA2;UA;;27;;;;4561;;176;Europe/Kiev;2014-10-01;Ukraine;51.08203, 28.40057
702723;Lubny;Lubny;Lubin,Lubni,Lubny,Лубни;50.01625;32.99694;P;PPLA2;UA;;18;;;;52600;;153;Europe/Kiev;2014-12-03;Ukraine;50.01625, 32.99694
703438;Ladan;Ladan;Ladan,Ladin,Ладан;50.51959;32.58178;P;PPL;UA;;02;;;;6719;;155;Europe/Kiev;2014-06-26;Ukraine;50.51959, 32.58178
703448;Kiev;Kiev;Chijv,Civ,Cív,Gorad Kieu,IEV,Kaenugardur,Keju,Kiebo,Kief,Kieu,Kiev,Kiev osh,Kievi,Kievo,Kiew,Kiiev,Kiiv,Kijev,Kijeva,Kijevas,Kijew,Kijow,Kijuw,Kijv,Kijów,Kijůw,Kiova,Kiovia,Kiyev,Kiyiw,Kiëf,Kjiv,Kueyiv,Kyev,Kyiiv,Kyiv,Kyjev,Kyjiv,Kyjiw,Kyèv,Kænugarður,Kíev,Kîev,Küyiv,ji fu,kheiyf,kiefu,kiv,kiva,kiyebha,kiyepeu,kyf,kyiva,kyyf,qyyb,Κίεβο,Горад Кіеў,Кейӳ,Киев,Киев ош,Київ,Кијев,Кыив,Кыйив,Кꙑѥвъ,Կիև,קייב,קיעוו,كىيېۋ,كييف,کیف,کیێڤ,کی‌یف,कीव,क्यीव,কিয়েভ,கீவ்,കീവ്,เคียฟ,ཀིབ།,ကီးယက်မြို့,კიევი,ኪየቭ,キエフ,基輔,키예프;50.45466;30.5238;P;PPLC;UA;;12;;;;2797553;;187;Europe/Kiev;2015-10-08;Ukraine;50.45466, 30.5238
703464;Kuznetsovs’k;Kuznetsovs'k;Kuznecovsk,Kuznetsovs'k,Kuznetsovsk,Kuznetsovs’k,Кузнецовск;51.68333;25.86667;P;PPL;UA;;19;;;;40000;;146;Europe/Kiev;2012-01-18;Ukraine;51.68333, 25.86667
704730;Kostryzhivka;Kostryzhivka;Costrijeni,Kostrizhevka,Kostrizhovka,Kostrizivka,Kostryzhivka,Kostryzhuvka,Kostryzowka,Kostryzówka,Кострижівка;48.65455;25.71316;P;PPL;UA;;03;;;;2768;;159;Europe/Kiev;2012-01-18;Ukraine;48.65455, 25.71316
705034;Kopayhorod;Kopayhorod;Kopajgorod,Kopaygorod,Kopayhorod,Копайгород;48.85917;27.7969;P;PPL;UA;;23;;;;1437;;267;Europe/Kiev;2012-01-18;Ukraine;48.85917, 27.7969
706448;Kherson;Kherson;Cherson,Chersona,Chersonas,Chersoń,Gorad Kherson,H'erson,Herson,Hersono,Herszon,H’erson,Jerson,Jersón,KHE,Kherson,Xerson,he er song,heleuson,heruson,hrswn,khersana,khersoni,khrswn,khyrswn,Ĥersono,Χερσώνα,Горад Херсон,Херсон,Խերսոն,חרסון,خرسون,خيرسون,خیرسون,खेर्सन,ხერსონი,ヘルソン,赫尔松,헤르손;46.65581;32.6178;P;PPLA;UA;;08;;;;320477;;51;Europe/Kiev;2014-12-03;Ukraine;46.65581, 32.6178
706596;Kozachi Laheri;Kozachi Laheri;Kazach'i,Kazach'i Lageri,Kazach’i,Kazach’i Lageri,Kozachi Lageri,Kozachi Laheri,Kozaci Lageri,Казачьи Лагери,Козачі Лагері;46.70372;32.9776;P;PPL;UA;;08;;;;3587;;16;Europe/Kiev;2015-01-07;Ukraine;46.70372, 32.9776
707002;Millerovo;Millerovo;Kamyane,Kam'jane,Kamennoe,Kamennoye,Kam”yane,Millerovo,Каменное,Кам’яне;48.16829;39.16537;P;PPL;UA;;14;;;;3116;;282;Europe/Zaporozhye;2014-08-06;Ukraine;48.16829, 39.16537
707244;Kakhovka;Kakhovka;Kachowka,Kakhovka,Каховка;46.81371;33.48698;P;PPLA2;UA;;08;;;;36816;;29;Europe/Kiev;2014-12-03;Ukraine;46.81371, 33.48698
707679;Ilovays’k;Ilovays'k;Ilovaiskaia,Ilovajsk,Ilovays'k,Ilovayskaya,Ilovays’k,Иловайск;47.92498;38.20235;P;PPL;UA;;05;;;;17621;;194;Europe/Kiev;2012-01-18;Ukraine;47.92498, 38.20235
707840;Husyatyn;Husyatyn;Gusjatin,Gusyatin,Husiatyn,Husyatyn,Гусятин;49.07263;26.2141;P;PPLA2;UA;;22;;;;6481;;227;Europe/Kiev;2014-09-05;Ukraine;49.07263, 26.2141
708324;Horodnytsya;Horodnytsya;Gorodnicja,Gorodnitsa,Horodnytsya,Городниця;50.80697;27.31676;P;PPL;UA;;27;;;;5238;;196;Europe/Kiev;2013-02-08;Ukraine;50.80697, 27.31676
708901;Haysyn;Haysyn;Gaisin,Gaissin,Gajsin,Gaysin,Haysyn,Гайсин;48.81143;29.38977;P;PPLA2;UA;;23;;;;24687;;210;Europe/Kiev;2014-10-01;Ukraine;48.81143, 29.38977
709516;Dubove;Dubove;Dombo,Dombó,Dubove,Dubovoye,Дубове;48.17205;23.88954;P;PPL;UA;;25;;;;8902;;383;Europe/Uzhgorod;2012-06-06;Ukraine;48.17205, 23.88954
709900;Dobropillya;Dobropillya;Dobropillja,Dobropillya,Dobropol'e,Dobropol'ye,Dobropol’ye,Krasnoarmeyskiy Rudnik,Доброполье,Добропілля;48.46147;37.08524;P;PPLA2;UA;;05;;;;35977;;183;Europe/Kiev;2014-07-08;Ukraine;48.46147, 37.08524
710007;Dmytrivka;Dmytrivka;Dmitrievka,Dmitrivka,Dmitriyevka,Dmitrovka,Dmytrivka,Дмитровка,Дмитрівка;47.93611;38.93661;P;PPL;UA;;05;;;;3170;;51;Europe/Kiev;2014-08-06;Ukraine;47.93611, 38.93661
710071;Desna;Desna;Desna,Десна;50.92731;30.76048;P;PPL;UA;;02;;;;6906;;115;Europe/Kiev;2014-06-26;Ukraine;50.92731, 30.76048
710408;Chopovychi;Chopovychi;Chapovichi,Chepovichi,Chopovichi,Chopovychi,Copovici,Чоповичі;50.83325;28.95334;P;PPL;UA;;27;;;;2183;;168;Europe/Kiev;2012-09-06;Ukraine;50.83325, 28.95334
710755;Chernelytsya;Chernelytsya;Chernelicja,Chernelitsa,Chernelitse,Chernelytsya,Czernelica,Чернелиця;48.81207;25.42477;P;PPL;UA;;06;;;;1809;;305;Europe/Kiev;2012-01-18;Ukraine;48.81207, 25.42477
711459;Bratslav;Bratslav;Braclav,Bratslav,Brazlaw,Брацлав;48.82257;28.9407;P;PPL;UA;;23;;;;5819;;215;Europe/Kiev;2012-01-18;Ukraine;48.82257, 28.9407
712165;Bila Tserkva;Bila Tserkva;Belaja Cerkov',Belaja Zerkow,Belaya Tserkov',Belaya Tserkov’,Biala Cerkiew,Biała Cerkiew,Bila Cerkva,Bila Cerkwa,Bila Terkva,Bila Tserkva,Bila Zerkwa,Bila Țerkva,Shura Chirky,bai cai er ke wei,billacheleukeuba,byla tsrkfa,byla tsyrkfa,bylh zrqwwh,Белая Церковь,Била Церква,Біла Церква,Шурă Чиркÿ,Բելայա Ցերկով,בילה צרקווה,שווארצע טומאה,بيلا تسيركفا,بیلا تسرکفا,ბილა-ცერკვა,ビーラ・ツェールクヴァ,白采尔科维,빌라체르크바;49.80939;30.11209;P;PPLA2;UA;;13;;;;199163;;178;Europe/Kiev;2014-10-01;Ukraine;49.80939, 30.11209
712250;Bershad’;Bershad';Berschad,Bershad',Bershad’,Бершадь;48.36782;29.51726;P;PPLA2;UA;;23;;;;0;;171;Europe/Kiev;2014-10-01;Ukraine;48.36782, 29.51726
713055;Babanka;Babanka;Babanka,Babynka,Бабанка;48.70971;30.44827;P;PPL;UA;;01;;;;2460;;151;Europe/Kiev;2012-01-18;Ukraine;48.70971, 30.44827
6930327;Славутич;Slavutich;Slavutich,Slavutych,Славутич;51.51964;30.73434;P;PPL;UA;;13;;;;25000;;136;Europe/Kiev;2013-03-16;Ukraine;51.51964, 30.73434
7525990;Yuzhnoukrains'k;Yuzhnoukrains'k;Juzhnoukrains'k,Juzhnoukrainsk,Южноукраинск,Южноукраїнськ;47.81777;31.18263;P;PPL;UA;;16;;;;39430;;87;Europe/Kiev;2010-10-21;Ukraine;47.81777, 31.18263
8521509;Kirove;Kirove;Kirovo,Кирово;50.3689;31.12066;P;PPL;UA;;13;;;;1605;;103;Europe/Kiev;2013-04-24;Ukraine;50.3689, 31.12066
686803;Zvenyhorodka;Zvenyhorodka;Zvenigorodka,Zvenyhorodka,Звенигородка;49.07866;30.96755;P;PPLA2;UA;;01;;;;19161;;158;Europe/Kiev;2014-11-05;Ukraine;49.07866, 30.96755
686919;Znomenka;Znomenka;Snamenka,Znamyanka,Znam'janka,Znamenka,Znamenka Pervaya,Znam”yanka,Znomenka,Знаменка,Знам’янка;48.71278;32.66472;P;PPLA2;UA;;10;;;;28318;;202;Europe/Kiev;2014-11-05;Ukraine;48.71278, 32.66472
688625;Yabluniv;Yabluniv;Abluniv,Jablonow,Jabluniv,Jabłonów,Yablonov,Yablonuv,Yabluniv,Яблунів;48.40418;24.93874;P;PPL;UA;;06;;;;1798;;351;Europe/Kiev;2012-06-06;Ukraine;48.40418, 24.93874
689531;Vynohradove;Vynohradove;Chalbasy,Vinogradnoye,Vinogradove,Vinogradovo,Vynohradove,Виноградове,Виноградово;46.36957;32.9398;P;PPL;UA;;08;;;;4422;;39;Europe/Kiev;2015-01-07;Ukraine;46.36957, 32.9398
690509;Valky;Valky;Valki,Valky,Валки;49.83597;35.61223;P;PPLA2;UA;;07;;;;10099;;138;Europe/Kiev;2014-12-03;Ukraine;49.83597, 35.61223
690545;Uzyn;Uzyn;Uzin,Uzyn,Узин;49.82619;30.41487;P;PPL;UA;;13;;;;12726;;179;Europe/Kiev;2014-06-26;Ukraine;49.82619, 30.41487
690890;Tynne;Tynne;Tinne,Tynne,Tynnoye,Тинне;50.60145;26.18486;P;PPL;UA;;19;;;;4123;;216;Europe/Kiev;2013-01-10;Ukraine;50.60145, 26.18486
691051;Tsybulevka;Tsybulevka;Cibulevka,Tsybulevka,Цибулевка;48.38719;29.10288;P;PPL;UA;;23;;;;1888;;199;Europe/Kiev;2012-01-18;Ukraine;48.38719, 29.10288
691052;Tsybli;Tsybli;Cibli,Tsybli,Циблі;49.99484;31.56281;P;PPL;UA;;13;;;;3512;;112;Europe/Kiev;2012-01-18;Ukraine;49.99484, 31.56281
692742;Stari Kuty;Stari Kuty;Kuty Stare,Kuty Stary,Kuty Staryye,Stari Kuti,Stari Kuty,Staryye Kuty,Старі Кути;48.27093;25.17293;P;PPL;UA;;06;;;;5068;;347;Europe/Kiev;2012-01-18;Ukraine;48.27093, 25.17293
693796;Synel’nykove;Synel'nykove;Sinel'nikove,Sinel'nikovo,Sinel’nikovo,Synel'nykove,Synel’nykove,Синельникове,Синельниково;48.32044;35.51792;P;PPLA2;UA;;04;;;;31900;;171;Europe/Kiev;2014-07-08;Ukraine;48.32044, 35.51792
693942;Shostka;Shostka;Schostka,Shostka,Шостка;51.86296;33.4698;P;PPLA2;UA;;21;;;;85432;;154;Europe/Kiev;2014-11-05;Ukraine;51.86296, 33.4698
694498;Serebriya;Serebriya;Serebria,Serebriya,Серебрія;48.45593;27.71923;P;PPL;UA;;23;;;;2906;;77;Europe/Kiev;2012-01-18;Ukraine;48.45593, 27.71923
694992;Rzhyshchiv;Rzhyshchiv;Rzhishchev,Rzhishchëv,Rzhishhev,Rzhyshchiv,Rzisiv,Ржищев,Ржищів;49.96886;31.04628;P;PPL;UA;;13;;;;7993;;90;Europe/Kiev;2014-06-26;Ukraine;49.96886, 31.04628
695026;Rykhtichi;Rykhtichi;Rihtici,Rikhtichi,Rikhtsitse,Rychcice,Rykhtichi,Rykhtsitse,Rykhtychi,Рихтичі;49.38511;23.55662;P;PPL;UA;;15;;;;3115;;293;Europe/Kiev;2012-01-18;Ukraine;49.38511, 23.55662
695581;Rodyns’ke;Rodyns'ke;Khutor Liman,Krasnyy Liman,Liman,Rodins'ke,Rodinskoe,Rodinskoye,Rodyns'ke,Rodyns’ke,Родинское,Родинське;48.35199;37.20602;P;PPL;UA;;05;;;;11550;;192;Europe/Kiev;2014-06-27;Ukraine;48.35199, 37.20602
697593;Pervomays’k;Pervomays'k;Ol'viopol',Olwiopol,Ol’viopol’,Pervomaisk,Pervomajs'k,Pervomajsk,Pervomays'k,Pervomays’k,Perwomaisk,Первомайск,Первомайськ;48.04433;30.85073;P;PPLA2;UA;;16;;;;70746;;76;Europe/Kiev;2014-11-05;Ukraine;48.04433, 30.85073
698008;Pantayivka;Pantayivka;Pantaevka,Pantaivka,Pantayevka,Pantayivka,Пантаевка,Пантаївка;48.674;32.8841;P;PPL;UA;;10;;;;2918;;182;Europe/Kiev;2014-06-26;Ukraine;48.674, 32.8841
698869;Novyy Starodub;Novyy Starodub;Nov.Starodub,Novij Starodub,Novo-Starodub,Novy Starodub,Novyy Starodub,Нов.Стародуб,Новий Стародуб;48.5158;33.17329;P;PPL;UA;;10;;;;4777;;87;Europe/Kiev;2012-01-18;Ukraine;48.5158, 33.17329
700410;Navariya;Navariya;Navaria,Navarija,Navariya,Навария,Наварія;49.74952;23.92746;P;PPL;UA;;15;;;;1493;;307;Europe/Kiev;2012-01-18;Ukraine;49.74952, 23.92746
701057;Myrnyy;Myrnyy;Mirnij,Mirnyi,Mirnyj,Mirnyy,Myrnyy,Мирний,Мирный;45.30788;33.03501;P;PPL;UA;;11;;;;4052;;5;Europe/Simferopol;2012-12-01;Ukraine;45.30788, 33.03501
702971;Lysychovo;Lysychovo;Lisichevo,Lisichovo,Lysycheve,Lysychovo,Лисичово;48.49677;23.28992;P;PPL;UA;;25;;;;3068;;337;Europe/Uzhgorod;2012-05-06;Ukraine;48.49677, 23.28992
703706;Kulynychi;Kulynychi;Kulinichi,Kulinici,Kulynychi,Кулиничи,Кулиничі;49.98178;36.38283;P;PPL;UA;;07;;;;2981;;144;Europe/Kiev;2014-06-26;Ukraine;49.98178, 36.38283
704048;Kryva Hora;Kryva Hora;Kriva Gora,Krivaja Gora,Krivaya Gora,Kryva Hora,Крива Гора,Кривая Гора;51.38495;30.19978;P;PPLQ;UA;;13;;;;3461;;109;Europe/Kiev;2012-09-06;Ukraine;51.38495, 30.19978
704679;Kotovs’k;Kotovs'k;Birzula,Kotovs'k,Kotovsk,Kotovs’k,Kotowsk,Котовск,Котовськ;47.75305;29.53205;P;PPLA2;UA;;17;;;;40664;;241;Europe/Kiev;2014-11-05;Ukraine;47.75305, 29.53205
704772;Kosmach;Kosmach;Kosmach,Космач;48.75089;24.36731;P;PPL;UA;;06;;;;6204;;479;Europe/Kiev;2012-06-06;Ukraine;48.75089, 24.36731
705016;Kopychyntsi;Kopychyntsi;Kopachintsy,Kopichintsy,Kopicinci,Kopychin'tse,Kopychintsa,Kopychintsy,Kopychin’tse,Kopychyn'tse,Kopychyntsi,Kopychyn’tse,Kopyczynce,Kopyczyńce,Копичинці;49.10441;25.91026;P;PPL;UA;;22;;;;6774;;309;Europe/Kiev;2012-01-18;Ukraine;49.10441, 25.91026
705104;Kostyantynivka;Kostyantynivka;Konstantinovka,Konstantinowka,Kostjantinivka,Kostjantyniwka,Kostyantynivka,Константиновка,Костянтинівка;48.5277;37.7069;P;PPLA2;UA;;05;;;;91259;;87;Europe/Kiev;2014-07-08;Ukraine;48.5277, 37.7069
705183;Komsomol’s’ke;Komsomol's'ke;Komsomol's'ke,Komsomol'skoe,Komsomol'skoye,Komsomol’skoye,Komsomol’s’ke,Комсомольское,Комсомольське;49.59701;36.52618;P;PPL;UA;;07;;;;15825;;99;Europe/Kiev;2014-01-12;Ukraine;49.59701, 36.52618
706200;Khrystynivka;Khrystynivka;Christinowka,Hristinivka,Khristinivka,Khristinovka,Khrystynivka,Kristinovka,Христинівка;48.82488;29.96805;P;PPLA2;UA;;01;;;;14056;;251;Europe/Kiev;2014-11-05;Ukraine;48.82488, 29.96805
707453;Ivanivka;Ivanivka;Ivanivka,Ivanovka,Iwanowka,Іванівка,Ивановка,Иванівка;46.72082;34.55298;P;PPLA2;UA;;08;;;;5036;;37;Europe/Kiev;2015-02-06;Ukraine;46.72082, 34.55298
707744;Ichnya;Ichnya;Ichnja,Ichnya,Itschnja,Malaya Ichnya,Ічня,Ичня;50.86258;32.39425;P;PPLA2;UA;;02;;;;12417;;155;Europe/Kiev;2014-11-05;Ukraine;50.86258, 32.39425
709112;Foros;Foros;Foros,Phoros,Форос;44.39214;33.78798;P;PPL;UA;;11;;;;2185;0;48;Europe/Simferopol;2015-10-05;Ukraine;44.39214, 33.78798
709354;Dzerzhyns’k;Dzerzhyns'k;Dzerzhins'k,Dzerzhinsk,Dzerzhyns'k,Dzerzhyns’k,Imeni Dzerzhinskogo,Дзержинск,Дзержинськ;48.39869;37.84787;P;PPL;UA;;05;;;;41758;;200;Europe/Kiev;2014-06-27;Ukraine;48.39869, 37.84787
709835;Dokuchayevs’k;Dokuchayevs'k;Dokuchaevs'k,Dokuchaevsk,Dokuchayevs'k,Dokuchayevsk,Dokuchayevs’k,Yelenovskiy Kar'yer,Yelenovskiy Kar’yer,Yelenovskiye Kar'yery,Yelenovskiye Kar’yery,Докучаевск,Докучаєвськ;47.75046;37.67936;P;PPL;UA;;05;;;;23900;;158;Europe/Kiev;2014-10-01;Ukraine;47.75046, 37.67936
711359;Bryukhovychi;Bryukhovychi;Brjukhovichi,Bruhovici,Bryukhovichi,Bryukhovychi,Brzuchowice,Bzhukhovitse,Брюховичи,Брюховичі;49.90467;23.95969;P;PPL;UA;;15;;;;5590;;286;Europe/Kiev;2012-01-18;Ukraine;49.90467, 23.95969
712588;Bilohorivka;Bilohorivka;Belogorovka,Bilogorivka,Bilohorivka,Белогоровка,Білогорівка;48.92503;38.24822;P;PPL;UA;;14;;;;1142;;70;Europe/Zaporozhye;2014-06-27;Ukraine;48.92503, 38.24822
712682;Bekhtery;Bekhtery;Bekhteri,Bekhtery,Бехтери;46.2479;32.29123;P;PPL;UA;;08;;;;2909;;7;Europe/Kiev;2014-12-03;Ukraine;46.2479, 32.29123
712895;Balky;Balky;Balki,Balky,Балки;47.38336;34.94396;P;PPL;UA;;26;;;;5717;;73;Europe/Zaporozhye;2012-01-18;Ukraine;47.38336, 34.94396
713163;Artsyz;Artsyz;Archiz,Arcis,Arciz,Arsis,Arsiz,Artsis,Artsiz,Artsyz,Арциз;45.99194;29.41824;P;PPLA2;UA;;17;;;;15761;;17;Europe/Kiev;2014-11-05;Ukraine;45.99194, 29.41824
713676;Aleksandrovka;Aleksandrovka;Aleksandrovka,Oleksandrivka,Roksandrovka,Александровка;46.83826;32.76116;P;PPL;UA;;16;;;;5653;;37;Europe/Kiev;2012-01-18;Ukraine;46.83826, 32.76116
832394;Orikhove;Orikhove;Orekhovo,Orihove,Orikhove,Оріхове;45.12944;33.6318;P;PPL;UA;;11;;;;3000;;20;Europe/Simferopol;2012-01-19;Ukraine;45.12944, 33.6318
7303923;Stepove;Stepove;Stepovoe,Степовое;46.70385;30.07919;P;PPL;UA;;17;;;;1549;;53;Europe/Kiev;2010-07-21;Ukraine;46.70385, 30.07919
687602;Zorya;Zorya;Camcic,Camcicu,Kamchik,Kamchiku,Zarya,Zorja,Zorya,Зоря;45.9908;29.69672;P;PPL;UA;;17;;;;5243;;16;Europe/Kiev;2015-02-06;Ukraine;45.9908, 29.69672
687965;Zabolotiv;Zabolotiv;Zablotov,Zablotow,Zablotuv,Zabolotiv,Zabolotov,Zabłotów,Заболотів;48.47054;25.28571;P;PPL;UA;;06;693362;;;4029;;233;Europe/Kiev;2013-01-25;Ukraine;48.47054, 25.28571
688602;Yahil’nytsya;Yahil'nytsya;Jagel'nica,Jagielnica,Jagil'nicja,Yagel'nitsa,Yagel’nitsa,Yagielnitsa,Yahil'nytsya,Yahil’nytsya,Ягельница,Ягільниця;48.94248;25.74375;P;PPL;UA;;22;;;;1314;;297;Europe/Kiev;2013-02-16;Ukraine;48.94248, 25.74375
688846;Vradiyivka;Vradiyivka;Bol'shaya Vradiyevka,Bol’shaya Vradiyevka,Bradiyevka,Velikaya Vradiyevka,Vradievka,Vradiivka,Vradiyevka,Vradiyivka,Врадіївка;47.86195;30.59195;P;PPLA2;UA;;16;;;;9578;;148;Europe/Kiev;2014-11-05;Ukraine;47.86195, 30.59195
689428;Volodymyrets’;Volodymyrets';Vladimirei,Vladimirets,Vlodzimezhets,Volodimirec',Volodymerets',Volodymerets’,Volodymyrets',Volodymyrets’,Wlodzimierzec,Włodzimierzec,Володимирець;51.4213;26.14469;P;PPLA2;UA;;19;;;;8537;;170;Europe/Kiev;2014-08-06;Ukraine;51.4213, 26.14469
690193;Velykyy Burluk;Velykyy Burluk;Bol'shoy Burluk,Bolshoi Burlak,Bol’shoy Burluk,Velikij Burluk,Velikij Vurluk,Velikiy Burlok,Velikiy Burluk,Velykyy Burluk,Великий Бурлук,Великий Вурлук;50.0617;37.38373;P;PPLA2;UA;;07;;;;4821;;147;Europe/Kiev;2014-12-03;Ukraine;50.0617, 37.38373
690556;Uyutne;Uyutne;Otar-Maynak,Otar-Moynak,Ujutne,Uyutne,Uyutnoye,Уютне;45.19769;33.29796;P;PPL;UA;;11;;;;3710;;14;Europe/Simferopol;2012-01-18;Ukraine;45.19769, 33.29796
690963;Turiys’k;Turiys'k;Turijs'k,Turisk,Turiys'k,Turiysk,Turiys’k,Turzysk,Tuzhisk,Турійськ;51.08644;24.52294;P;PPLA2;UA;;24;;;;0;;180;Europe/Kiev;2014-08-06;Ukraine;51.08644, 24.52294
691097;Tsibulev;Tsibulev;Cibuliv,Tsibulev,Tsybulev,Tsybulevo,Tsybuliev,Tsybuliv,Цибулів;49.07907;29.84727;P;PPL;UA;;01;;;;3751;;228;Europe/Kiev;2012-01-18;Ukraine;49.07907, 29.84727
691444;Tovste;Tovste;Tluste,Tluste Miasto,Tluste Myasto,Tolstoye,Tovste,Товсте;48.84663;25.72621;P;PPL;UA;;22;;;;3382;;282;Europe/Kiev;2012-01-18;Ukraine;48.84663, 25.72621
691526;Tymoshivka;Tymoshivka;Timoshevka,Timoshivka,Timoshovka,Timoshëvka,Timosivka,Tymoshivka,Тимошівка;47.1841;35.11625;P;PPL;UA;;26;;;;2975;;79;Europe/Zaporozhye;2015-12-06;Ukraine;47.1841, 35.11625
692301;Sudova Vyshnya;Sudova Vyshnya;Sadowa Wisznia,Sondova Vishnya,Sudova Vishnja,Sudova Vyshnya,Sudovaya Vishna,Sudovaya Vishnya,Sądowa Wisznia,Wisznia,Судова Вишня;49.78892;23.37218;P;PPL;UA;;15;;;;6420;;216;Europe/Kiev;2013-01-10;Ukraine;49.78892, 23.37218
692465;Strabychovo;Strabychovo;Ctrabichovo,Cтрабичово,Strabichevo,Strabichovo,Strabichëvo,Strabychove,Strabychovo,Страбичово;48.39247;22.54308;P;PPL;UA;;25;;;;3255;;106;Europe/Uzhgorod;2012-04-05;Ukraine;48.39247, 22.54308
693709;Skadovs’k;Skadovs'k;Skadovs'k,Skadovsk,Skadovs’k,Skadowsk,Скадовск,Скадовськ;46.1161;32.91124;P;PPLA2;UA;;08;;;;19404;;6;Europe/Kiev;2015-03-08;Ukraine;46.1161, 32.91124
695559;Rohatyn;Rohatyn;Rogatin,Rohatyn,Рогатин;49.409;24.60927;P;PPLA2;UA;;06;;;;8287;;255;Europe/Kiev;2014-09-05;Ukraine;49.409, 24.60927
695574;Rodnykove;Rodnykove;Rodnikove,Rodnikovo,Rodnikovoye,Rodnykove,Tobe-Chokrak,Родникове;45.04296;33.95407;P;PPL;UA;;11;693803;;;3058;;159;Europe/Simferopol;2014-01-06;Ukraine;45.04296, 33.95407
696204;Pryyutivka;Pryyutivka;Prijutovka,Priutivka,Priyutovka,Pryyutivka,Приютовка,Приютівка;48.72094;33.07078;P;PPL;UA;;10;;;;3238;;107;Europe/Kiev;2013-09-09;Ukraine;48.72094, 33.07078
697568;Pervomays’ke;Pervomays'ke;Chervonoe,Dzhurchi,Pervomajs'ke,Pervomays'ke,Pervomayskoye,Pervomays’ke,Первомайське,Червоное;45.71744;33.85596;P;PPLA2;UA;;11;;;;9014;;29;Europe/Simferopol;2014-12-03;Ukraine;45.71744, 33.85596
698138;Ovidiopol’;Ovidiopol';Ovidiopol,Ovidiopol',Ovidiopol’,Owidiopol,Овидио́поль,Ові́діополь;46.24998;30.44127;P;PPL;UA;;17;;;;11818;12;19;Europe/Kiev;2014-07-13;Ukraine;46.24998, 30.44127
699706;Novooleksiyivka;Novooleksiyivka;Novo-Ukrainka,Novoalekseevka,Novoalekseyevka,Novooleksiivka,Novooleksiyivka,Novyy Gorodok,Новоалексеевка,Новоолексіївка;46.22472;34.64031;P;PPL;UA;;08;;;;9852;;20;Europe/Kiev;2012-01-18;Ukraine;46.22472, 34.64031
699756;Novhorodka;Novhorodka;Novgorodka,Novhorodka,Новгородка;48.36506;32.65785;P;PPLA2;UA;;10;;;;6405;;114;Europe/Kiev;2014-11-05;Ukraine;48.36506, 32.65785
700322;Nemyriv;Nemyriv;Nemiriv,Nemirov,Nemyriv,Немирів;48.97076;28.83779;P;PPLA2;UA;;23;;;;11633;;272;Europe/Kiev;2014-10-01;Ukraine;48.97076, 28.83779
701274;Myhove;Myhove;Migove,Migovo,Migovoye,Mikhova,Myhove,Мигове;48.15749;25.37904;P;PPL;UA;;03;;;;3546;;451;Europe/Kiev;2012-01-18;Ukraine;48.15749, 25.37904
